Area,BSA,BSA2010,BSA2020,GEOID,NDBI,NDBI2010,NDBI2020,NDVI,NDVI2010,NDVI2020,day,day2010,day2020,night,night2010,night2020,DevelopedArea,Pop2020,Black2020,Asian2020,NAME,Pop,State,Black,Asian,Pop2010,Black2010,Asian2010,Hispanic2020,Hispanic2010,White,Hispanic,nonUS,Edu,SP,Age,Income,Housing,County
693206.11639954,-0.0434781431803981,-44.6258202672905,-43.9366179963315,06001402200,0.188758726558623,0.216692097803999,0.212635112102273,-0.343446839429425,-3539.35128076491,-3499.00023424155,-0.165476748511908,0.0852689769345219,-0.361734874574832,0.24079494047618,0.150496316964271,0.0145024553571247,692871.899318321,2477,0.36213161081954,0.163504238998789,"Census Tract 4022, Alameda County, California",2446,CA,0.385936222403925,0.118152085036795,1729,0.416425679583574,0.0624638519375361,0.162293096487687,0.312897628687102,0.188062142273099,0.27187244480785,0.153311529026983,0.410736579275905,0.592997811816193,0.035977105478332,16365,1261,Alameda County California
337379.844469658,-0.0222122961970574,-25.3354352006161,-22.4035285678965,06001402400,0.114605790999342,0.140375007947151,0.13846190726081,-0.304579139971012,-3086.19744129598,-3078.45057208238,1.85440477718688,1.90872822299653,1.50801791063023,-0.0507092426187381,-0.52249923589462,-0.836872363836411,337316.831554458,2866,0.535589672016748,0.126308443824145,"Census Tract 4024, Alameda County, California",2846,CA,0.620168657765285,0.0818692902319044,2145,0.59020979020979,0.103030303030303,0.0914166085136078,0.0652680652680653,0.152494729444835,0.111384399156711,0.0822206605762474,0.449628844114528,0.880721220527046,0.0597329585382994,19312,958,Alameda County California
367381.434771015,-0.0188614220020098,-21.4181719571475,-19.4904014392864,06001402500,0.156490065526328,0.181665252383978,0.185391757440458,-0.324415647208274,-3263.15273712668,-3255.3576102525,1.79095019939897,2.04375298396382,1.72337907574351,0.992925688769063,0.521839490830447,0.212766661049798,367132.858831189,1781,0.632790567097136,0.13307130825379,"Census Tract 4025, Alameda County, California",1909,CA,0.673651126244107,0.0932425353588266,2110,0.769668246445498,0.0933649289099526,0.147669848399775,0.0412322274881517,0.0534311157674175,0.193818753273965,0.0869565217391304,0.506639427987743,0.707317073170732,0.0240963855421687,13568,689,Alameda County California
319757.712914702,-0.0171467533448142,-18.3591866343855,-18.0541521773226,06001402600,0.159150958475103,0.178145421775365,0.185061714210338,-0.328328048595991,-3337.97595987813,-3315.21857743842,2.03264379132397,2.2709614175133,2.21579176745684,1.32453717142398,1.00030990969197,0.749162796323173,319689.074479167,1243,0.29847144006436,0.386967015285599,"Census Tract 4026, Alameda County, California",1029,CA,0.295432458697765,0.558794946550049,1021,0.258570029382958,0.529872673849167,0.164923572003218,0.0538687561214496,0.102040816326531,0.033041788143829,0.158406219630709,0.516268980477223,0.189655172413793,0.162293488824101,12442,816,Alameda County California
394791.44206602,-0.0176631567756112,-17.9143249684899,-18.1565332110353,06001402700,0.118113263842123,0.145057930871459,0.141250207014137,-0.312665051834954,-3196.85524569352,-3162.79639855697,2.07148666718901,2.09407935373085,1.9024079370054,0.479953380866578,0.0497477082190732,-0.266197994201976,394761.504384957,1890,0.44021164021164,0.108465608465608,"Census Tract 4027, Alameda County, California",1647,CA,0.557984213721919,0.0801457194899818,1575,0.753015873015873,0.0419047619047619,0.205820105820106,0.179047619047619,0.232544019429265,0.123861566484517,0.0376442015786278,0.413888888888889,0.607142857142857,0.0467516697024894,16667,1270,Alameda County California
400434.035188103,-0.0178041838347125,-18.0741930566651,-18.4160393326752,06001402800,0.121587608020843,0.143057585853205,0.144347521852676,-0.325370714824001,-3318.68468849301,-3322.19289767767,2.14978094428998,2.30760281510658,2.19322302028627,0.762878694264238,0.345924595819172,0.178211886005572,400492.280991498,4480,0.4125,0.185714285714286,"Census Tract 4028, Alameda County, California",3299,CA,0.464989390724462,0.161260988178236,2052,0.527777777777778,0.183723196881092,0.0627232142857143,0.0716374269005848,0.281903607153683,0.0994240678993634,0.143983025159139,0.346320346320346,0.193415637860082,0.0839648378296454,16003,796,Alameda County California
385478.772954105,-0.0215108995234199,-22.4803773760785,-21.9635888338832,06001402900,0.11091471982798,0.127810062598713,0.134721469782892,-0.341824714573826,-3470.87601783813,-3503.77027804444,1.80991205004684,2.10173616686737,1.782694031848,0.837291830590109,0.216046460591458,0.185043757527106,385251.430627681,1406,0.221906116642959,0.379800853485064,"Census Tract 4029, Alameda County, California",1399,CA,0.135811293781272,0.504646175839886,1025,0.311219512195122,0.508292682926829,0.176386913229019,0.0458536585365854,0.226590421729807,0.100786275911365,0.22301644031451,0.440525020508614,0.268292682926829,0.152251608291637,19063,784,Alameda County California
354319.771440435,-0.031427554472931,-32.3473514028292,-32.252770859946,06001403000,0.147979978111252,0.162560683710458,0.173875124270722,-0.356869755097482,-3617.77456635656,-3610.47071995443,0.732727598253274,0.992210971615706,0.769722052401754,0.790102037845712,0.406957641921393,0.408495633187772,354197.177495021,2905,0.0437177280550775,0.814457831325301,"Census Tract 4030, Alameda County, California",2471,CA,0.0372318899231081,0.819910967219749,2441,0.0151577222449816,0.919295370749693,0.0227194492254733,0.02867677181483,0.0635370295426953,0.0194253338729259,0.201133144475921,0.650719925685091,0.361963190184049,0.310400647511129,12044,632,Alameda County California
344069.722931041,-0.0183445653655392,-18.5837428019288,-19.4580085871623,06001403100,0.155583204373557,0.169744944434568,0.178480159037861,-0.332218983943842,-3413.44980027516,-3376.37177430702,2.03035538775022,2.2279994830996,2.37528152343281,1.30355447680693,1.11872707659114,0.947420741939346,344104.105650659,2101,0.193717277486911,0.384102808186578,"Census Tract 4031, Alameda County, California",1782,CA,0.183501683501683,0.384960718294052,1107,0.314363143631436,0.461607949412827,0.130414088529272,0.042457091237579,0.265993265993266,0.121212121212121,0.171717171717172,0.422326832548756,0.245098039215686,0.047699214365881,25184,1125,Alameda County California
1011656.11291908,-0.0510592725190832,-51.3122721974047,-51.8230280218846,06001403300,0.171302238926926,0.183663921654024,0.194533833003892,-0.356381381697674,-3487.27964237646,-3551.92789001577,-0.999480351338525,-0.915816350754196,-1.2483768732576,0.103346663744932,0.0549569652922376,0.150267582143344,847068.432161458,4178,0.0880804212541886,0.522259454284347,"Census Tract 4033, Alameda County, California",3785,CA,0.0834874504623514,0.532364597093791,4196,0.0612488083889419,0.624165872259295,0.0603159406414552,0.0414680648236416,0.273976221928666,0.0623513870541612,0.27001321003963,0.341756159191409,0.149700598802395,0.073447820343461,33442,1706,Alameda County California
1279826.94059429,-0.0262346218701929,-27.6316205383726,-26.8362299487728,06001403400,0.0884378581956126,0.106777941218565,0.111088557310236,-0.307749934611024,-3159.57262882131,-3179.54893071757,1.22648313882333,1.59279651848938,1.12998317160593,0.78818162645336,0.0811756272401421,0.0650687887927223,471775.149327895,4340,0.21889400921659,0.259907834101382,"Census Tract 4034, Alameda County, California",4361,CA,0.232515478101353,0.29144691584499,4685,0.248879402347919,0.31632870864461,0.0817972350230415,0.0770544290288154,0.322403118550791,0.11327677138271,0.085301536344875,0.259417579481699,0.0766129032258065,0.135977986700298,28919,1069,Alameda County California
663280.147834461,-0.0232071938577829,-24.9160654685079,-23.3082031941356,06001403501,0.0836974149253407,0.107190169942379,0.10530208044362,-0.284346384421219,-2895.35269891633,-2982.10839559236,1.49799741587006,1.83651562135696,1.36592598896401,-0.0188865158933684,-0.567787938136328,-0.437973070645825,663232.605409391,4492,0.302983081032947,0.185886019590383,"Census Tract 4035.01, Alameda County, California",4495,CA,0.347274749721913,0.245161290322581,NaN,NaN,NaN,0.122662511130899,NaN,0.318131256952169,0.0985539488320356,0.133926585094549,0.272390037095919,0.479744136460554,0.118131256952169,22090,1013,Alameda County California
176060.593707583,-0.0243917203215942,-26.2692405244902,-24.5097907094036,06001403502,0.0602691306212096,0.0840435738984974,0.0818110466679489,-0.259013681098302,-2680.09357948859,-2749.1907061493,1.44205258302583,1.81868081180812,1.27425095179523,0.216856703567039,-0.468842734141631,-0.370267527675271,176010.283287377,2044,0.265166340508806,0.12426614481409,"Census Tract 4035.02, Alameda County, California",2018,CA,0.236372646184341,0.128344895936571,NaN,NaN,NaN,0.119373776908023,NaN,0.526759167492567,0.113478691774034,0.0391476709613479,0.163826278174821,0.816793893129771,0.0193260654112983,38614,1263,Alameda County California
378670.230858876,-0.0259181151599603,-26.713790402725,-26.5678626642219,06001403600,0.03183003348686,0.0570778096642189,0.0535413328210805,-0.231351103080628,-2461.4530147461,-2457.8301073283,0.86633257093069,1.37371977618037,0.919369887817926,0.648200722921083,-0.0783472744104835,-0.147865272558976,378631.076068474,5570,0.466427289048474,0.110053859964093,"Census Tract 4036, Alameda County, California",4398,CA,0.288540245566166,0.240336516598454,5051,0.505840427638091,0.12116412591566,0.139138240574506,0.0500890912690556,0.335152341973624,0.116643929058663,0.148931332423829,0.145602165087957,0.185117967332123,0.0363801728058208,47159,1228,Alameda County California
169344.363068547,-0.0246354582964486,-26.315443592552,-25.0819973292922,06001403701,0.0619131336496394,0.0869541224083772,0.081576385013866,-0.27430652173913,-2860.06086956522,-2906.00869565217,1.59375000000001,1.98000000000002,1.44500000000002,0.618250000000018,-0.207666666666668,-0.159999999999997,169247.846317785,2968,0.289757412398922,0.128369272237197,"Census Tract 4037.01, Alameda County, California",2473,CA,0.204609785685402,0.12778002426203,NaN,NaN,NaN,0.121967654986523,NaN,0.547513141932875,0.0808734330772341,0.063890012131015,0.104194260485651,0.336065573770492,0.138697937727457,45132,1170,Alameda County California
199426.590884745,-0.0266326496925107,-26.9474356069833,-27.4763275668986,06001403702,0.0259885317751819,0.0519061236401186,0.0478090972462895,-0.224221062276016,-2400.8696923389,-2372.77997700994,0.549005832037347,1.10983203732504,0.704349922239544,0.69410427682736,0.00598900984968427,-0.114875583203771,198882.415096507,1930,0.198445595854922,0.176683937823834,"Census Tract 4037.02, Alameda County, California",1902,CA,0.132492113564669,0.14931650893796,NaN,NaN,NaN,0.0979274611398964,NaN,0.648264984227129,0.0783385909568875,0.0609884332281809,0.0736842105263158,0.27007299270073,0.0415352260778128,52034,1429,Alameda County California
639069.986572694,-0.0322450107215628,-33.2607180326366,-32.8094978221934,06001403800,-0.061491170307556,-0.0400974396283308,-0.0305112566771105,-0.0998536486745253,-1097.64542091552,-1065.41954480605,0.295329671216074,0.831063002129516,0.604909415029194,0.354480084212576,-0.382170772432472,-0.315689752524778,639041.265877757,3351,0.143539242017308,0.116980005968368,"Census Tract 4038, Alameda County, California",3455,CA,0.114616497829233,0.126193921852388,4049,0.127438873795999,0.120029636947394,0.035810205908684,0.170906396641146,0.632995658465991,0.0767004341534009,0.0451519536903039,0.0798362333674514,0.0544959128065395,0.0416787264833575,52396,1578,Alameda County California
493120.67021254,-0.0264493444981588,-27.8723515716798,-26.6317788979981,06001403900,0.0012278560406763,0.0237746623839941,0.0266781022429679,-0.183948058696471,-1970.40141654803,-1990.34981659058,1.02991374984317,1.46479307803287,1.00290622255678,0.467645919583466,-0.278578388324327,-0.275081571739236,493043.739135263,4051,0.169094050851642,0.161688471982227,"Census Tract 4039, Alameda County, California",3992,CA,0.243236472945892,0.166082164328657,3905,0.242253521126761,0.0655569782330346,0.0743026413231301,0.0571062740076825,0.48622244488978,0.064128256513026,0.0821643286573146,0.140422846323761,0.469348659003831,0.0859218436873748,34909,1328,Alameda County California
374075.276169414,-0.0234020457475983,-26.1108071060136,-23.7244195370859,06001404000,0.0250140189011633,0.0466336966056713,0.0514636038877136,-0.208178057232652,-2203.23050490303,-2271.15034359009,1.47242466848618,1.87635576048299,1.34883534584952,0.359591121495312,-0.355978565324062,-0.354121591817602,373912.412304687,2895,0.117443868739206,0.101899827288428,"Census Tract 4040, Alameda County, California",2805,CA,0.114795008912656,0.114438502673797,3261,0.216498006746397,0.120515179392824,0.164075993091537,0.0527445568843913,0.614616755793226,0.147237076648841,0.0937611408199644,0.0959016393442623,0.397260273972603,0.0292335115864528,44594,1275,Alameda County California
575345.632633019,-0.0226562733945388,-26.2749503169584,-23.9776923904988,06001404101,-0.00280867982017148,0.0175735660881566,0.0327951950135902,-0.164006337773769,-1761.17989653263,-1851.49857414554,1.61382983106715,1.9767158417083,1.61977887226258,0.409037011160679,-0.228094355170998,-0.355194640010021,575366.518435968,3017,0.144845873384156,0.125952933377527,"Census Tract 4041.01, Alameda County, California",2911,CA,0.0340089316386122,0.112332531776022,NaN,NaN,NaN,0.0702684786211468,NaN,0.744074201305393,0.0491240123668842,0.0927516317416695,0.0733113673805601,0.193661971830986,0.0690484369632429,50163,1395,Alameda County California
219201.303771151,-0.0214430481617914,-25.8078713981118,-22.663964154847,06001404102,0.0253966726611793,0.0458333982093386,0.0572315593404774,-0.201721793240532,-2138.27247685597,-2229.51093367525,1.67588189643007,2.07596373641877,1.66348172710593,0.459297304924512,-0.220715629556473,-0.349008748412575,219156.266869639,2653,0.080286468149265,0.126272144741802,"Census Tract 4041.02, Alameda County, California",2511,CA,0.113500597371565,0.238550378335325,NaN,NaN,NaN,0.0987561251413494,NaN,0.581043409000398,0.0712863401035444,0.0876144962166468,0.168735632183908,0.105022831050228,0.163679808841099,45042,1210,Alameda County California
2725418.23630833,-0.0230632118008666,-24.0795786710552,-23.7828805114318,06001404200,-0.0834484022075874,-0.0693103963291919,-0.0509755950620865,-0.043526997843666,-536.858871960441,-567.880239171876,0.727901693262107,0.629897553672909,1.04340207130679,1.67206277242845,1.07679315569014,1.24238976217209,2726268.17230584,3877,0.0740263090018055,0.189837503224142,"Census Tract 4042, Alameda County, California",3436,CA,0.0908032596041909,0.149592549476135,3400,0.0820588235294118,0.0835294117647059,0.055971111684292,0.0767647058823529,0.639115250291036,0.070430733410943,0.0587892898719441,0.0761945759793371,0.14375,0.0649010477299185,76865,2701,Alameda County California
1852019.99592836,-0.023701886923255,-24.530080776869,-24.0936257230261,06001404300,-0.026924387641482,0.00120219121119797,-0.00839067940250062,-0.0891510721828841,-1055.35051502694,-933.676245984957,0.312141637731471,0.27703507278312,0.574921610688222,1.52173744658121,1.04019098891559,0.935163796797101,1851974.02763863,3443,0.0490851002033111,0.135637525413883,"Census Tract 4043, Alameda County, California",3348,CA,0.0636200716845878,0.145161290322581,3369,0.0421490056396557,0.105372514099139,0.119953528899216,0.0439299495399228,0.683393070489845,0.0683990442054958,0.0501792114695341,0.0926430517711172,0.0563380281690141,0.0887096774193548,66334,3173,Alameda County California
4116627.34094004,-0.0117371385577523,-12.9914761652733,-12.1461761380072,06001404400,-0.058828490569135,-0.0410827505777173,-0.053494589904022,-0.0517701757291445,-634.2808409654,-441.567839166908,-1.32156015331211,-1.37202893452898,-1.12664425320607,1.31353936939542,0.653385758364679,0.812886418860275,2671951.67499426,5628,0.0769367448471926,0.12953091684435,"Census Tract 4044, Alameda County, California",5156,CA,0.0574088440651668,0.176299456943367,5562,0.0361380798274002,0.178353110391945,0.0531272210376688,0.0264293419633225,0.636927851047324,0.0773855702094647,0.0655546935608999,0.0361256544502618,0.304155614500442,0.0310318076027929,76647,2623,Alameda County California
1095196.02816593,-0.0144114674728022,-16.592443796942,-15.4033291111435,06001404501,-0.0747085434505104,-0.0625086655633678,-0.0523410588209862,-0.0422165885998162,-467.192344508812,-510.873353273589,0.133686849175984,-0.63180775850327,0.393653941161188,1.49488252665206,0.926134585144173,1.36098965491626,832478.048962163,1809,0.095632946379215,0.115533443891653,"Census Tract 4045.01, Alameda County, California",1754,CA,0.0553021664766249,0.103762827822121,1788,0.0917225950782998,0.111856823266219,0.0668877833056938,0,0.727480045610034,0.0478905359179019,0.0199543899657925,0.050314465408805,0.0906801007556675,0.080387685290764,85583,3548,Alameda County California
3073508.88872814,-0.0103146549521006,-11.8388652314355,-10.6605801614143,06001404502,-0.0920153490037968,-0.077663836891045,-0.0824802745064332,-0.0193163081950956,-242.20088685735,-164.581347207715,-2.27400510374554,-2.32688100130625,-2.1758877537951,0.732530377448846,0.390967771874921,0.389547011259989,2776252.74609566,5891,0.0202003055508403,0.105924291291801,"Census Tract 4045.02, Alameda County, California",5383,CA,0.0559167750325098,0.0804384172394575,6185,0.0641875505254648,0.0962004850444624,0.0762179595993889,0.0412287793047696,0.776332899869961,0.0509009845810886,0.0421697937952814,0.0454222853087296,0.184630738522954,0.0613041055173695,69210,2528,Alameda County California
